musicname & artist,length,rms_mean,rms_var,bpm,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,chroma_frequencies_mean,chroma_frequencies_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
Enslaved - Barren Gates & M.I.M.E,1323000,0.17207254,0.003970703,151.9990809,0.098888133,0.08910927,-3.36E-06,0.020500744,1.64E-06,0.005996264,2223.592318,815019.0423,2324.500309,305507.8802,4525.676801,3768388.479,0.3210778,0.08880065,-80.58589,6239.9307,104.82781,1510.884,-12.180282,499.4547,10.207353,288.9679,-4.5866556,216.03625,-2.981801,119.137405,-4.997825,208.10265,0.8003062,99.87535,-6.534088,88.427345,-0.66890943,109.041626,-6.82094,107.0118,1.9743527,71.82912,-2.0643847,55.783432,4.930426,61.364086,-2.0582435,75.359474,4.0183387,59.23362,-4.017795,52.322906,-3.707478,58.49938,-3.344425,55.09539,0.9897467,42.561077
Freakshow (feat. LexBlaze) - Dirty Palm,1323000,0.22459799,0.013424523,129.1992188,0.135270597,0.116972463,-3.17E-06,0.027924046,-8.65E-05,0.021809472,2931.901406,1010911.703,2646.182153,267735.8483,6010.821987,3382785.71,0.46049303,0.09346933,-48.034233,7604.2246,62.736393,1437.1696,-6.2211385,577.1015,27.730066,337.72696,8.794044,381.77112,12.2147665,206.6741,-3.0780487,131.6933,5.3515124,141.00365,-4.158942,125.94467,1.8617266,103.381165,-1.0248798,97.700645,0.5093809,86.37073,-3.3879254,88.39174,0.8269045,73.25806,-5.7354226,84.226456,0.36291042,103.41854,-9.198028,104.298676,-3.128264,90.95803,-4.4399724,62.142017,-1.703903,67.41811
Reactive - Heuse & Chris Linton,1323000,0.18620749,0.022092793,129.1992188,0.116302343,0.102776108,4.43E-06,0.027861666,2.80E-05,0.016448382,2180.236421,1716084.391,1973.121749,869368.1619,4221.374474,7194633.61,0.3227785,0.10355784,-147.49307,23037.406,76.85783,1863.969,-3.8988843,1444.5724,5.3941603,545.26666,-1.4752989,347.7691,2.3265421,244.49864,-6.082812,168.31839,-0.09648921,169.27667,-9.795896,175.59296,-4.205488,172.34018,-9.849433,103.26189,-2.3021939,117.75184,-4.643413,97.13466,-3.5745592,106.83176,-3.623009,110.99861,3.6835103,122.08976,-1.3169603,178.64853,2.0014408,172.93155,-1.075659,141.39235,3.827996,179.14893
Eclipse (feat. AERYN) - Last Heroes x TwoWorldsApart,1323000,0.1809039,0.005130673,92.28515625,0.066488284,0.062067592,-1.61E-06,0.027942676,-1.10E-06,0.002481008,1705.94227,471528.3426,2111.956227,403431.2631,3519.549551,2880825.065,0.36417472,0.08088476,-113.84772,12344.323,125.5638,1234.8284,-7.6980314,337.41583,20.524046,253.79114,8.817354,270.12225,-0.89577067,217.08954,5.862723,77.35745,4.1397896,57.41214,2.8217483,60.923763,10.004244,62.793125,4.3407445,49.006145,1.2083588,59.08699,-0.5696959,47.063805,7.7281165,45.537632,2.5789027,35.85546,8.016987,39.238674,2.5109568,41.253315,7.2926316,44.908836,-0.75512105,43.704082,0.89300424,65.780014
I Just Wanna - NIVIRO,1323000,0.2632023,0.010893368,129.1992188,0.133153439,0.115423601,-4.00E-06,0.04457579,-6.75E-05,0.015501843,3054.604187,542492.3226,2777.036298,181091.1063,6442.544376,2141026.811,0.43885404,0.08239561,-3.6777933,5932.3506,64.76947,802.5709,-5.976139,507.6913,16.846859,242.66486,-3.0664506,206.40108,9.225367,112.35468,-0.137129,86.481415,9.629659,73.8917,0.7615404,82.01005,8.054982,75.2614,-1.4511956,77.18958,4.505429,65.512436,-1.2138484,56.08728,6.3533335,66.44963,-0.14524317,71.34668,7.3265557,83.15125,2.6719766,80.33732,5.4129496,59.058624,1.5421926,59.18686,8.241314,57.81239
Seasons (feat. Harley Bird) - Rival x Cadmium,1323000,0.15943871,0.004055259,151.9990809,0.126347695,0.110383955,-2.26E-06,0.016756184,7.40E-06,0.004933782,2567.852645,1178081.646,2441.428392,300385.4971,5235.993339,4026270.685,0.33146527,0.09044019,-98.92295,12901.808,80.53725,1579.5437,5.0264716,559.03436,36.009327,414.85022,-3.1367486,200.61765,0.969381,187.40181,-3.567853,167.30911,1.2440667,130.12164,-9.619105,200.25389,11.1061125,188.54637,-8.689502,138.07755,5.614353,98.17959,-4.3690486,90.83804,-4.8150115,108.62112,-0.6261043,65.52934,-2.3518744,67.99978,-9.092062,93.83023,2.5676775,71.54447,-3.622461,61.21531,-3.8593009,118.093605
Alone (feat. Kyle Reynolds) - Asketa & Natan Chaim,1323000,0.3032991,0.00771063,107.6660156,0.114774754,0.10160151,-0.000698893,0.05852681,-0.001231459,0.017487308,2547.344952,868325.7077,2544.889164,395049.7084,5461.254477,3817530.029,0.3609719,0.08663386,-8.723881,5894.6094,90.91279,1908.1514,-1.3128222,349.6617,11.381474,220.82109,-1.8431745,160.65076,2.8025463,181.77739,5.4716334,217.30229,10.31242,118.29627,-8.795991,120.27987,8.228506,96.59551,-5.1962233,50.64856,2.9976928,61.454952,0.67654353,63.010624,4.3247457,73.1551,-4.886098,88.55947,-4.0471363,71.13887,-9.206426,46.97091,-1.4742904,58.59892,-11.985807,61.61409,-5.286337,64.10077
Perfect 10 (feat. Heather Sommer) - Unknown Brain,1323000,0.28195,0.015780222,89.10290948,0.077548753,0.071534944,4.13E-07,0.062948026,9.46E-05,0.012072662,1983.341857,716604.8841,2226.2182,273191.7295,4138.883306,3216128.492,0.3893144,0.08950548,-74.15652,10078.461,99.251526,1068.4371,-7.130972,951.0542,27.12617,642.39105,2.0617216,297.79297,12.7593155,247.36252,6.4899154,166.5688,2.4178345,273.83435,-0.7047738,204.42729,4.976897,164.88797,-0.8741334,126.89478,4.5808597,145.41881,-5.0256824,103.02755,7.8692956,78.94802,-3.9693244,74.703255,-2.90968,70.39647,-3.1952848,60.302505,-2.448631,53.41086,-5.5371156,71.85156,2.007596,70.67317
Thinkin' - Alex Skrindo & Miza,1323000,0.29589707,0.023391616,129.1992188,0.092466364,0.083916336,-4.49E-06,0.065622225,-0.000170508,0.025207572,2634.868959,1441243.163,2775.00653,507664.2681,5887.526899,6369214.902,0.41443402,0.100591026,-69.138145,15308.604,81.445145,1333.21,16.685558,860.35846,10.878726,291.78482,8.145619,223.00682,6.5616517,121.76045,-3.7257197,120.089325,2.2310758,101.70098,-3.3466325,89.191216,3.2975821,92.458405,0.47072792,94.53617,2.312416,104.535286,-0.088263,80.59108,3.5273347,83.36561,-8.242534,84.02954,-2.222104,78.637344,-5.940961,82.38074,2.7989933,84.07571,-2.7738078,66.03665,3.3822756,70.06364
Be With You (feat. Grant Dawson) - Cadmium,1323000,0.22667286,0.009842787,83.35433468,0.098688587,0.088949149,-2.18E-05,0.038352262,-9.24E-05,0.010830686,2238.351219,890568.2849,2281.816325,356843.4683,4533.347587,3952815.687,0.36149755,0.09208057,-76.05211,6604.139,91.7042,1569.2185,-19.007196,893.46906,17.131458,354.81763,4.385053,219.31357,4.4297843,202.93428,-4.896347,142.39069,0.046018336,149.0095,-9.601606,122.41086,-3.442335,149.37523,-13.881562,120.422165,-3.1045024,90.96188,-10.219329,109.0048,-6.06197,86.43467,-7.5853553,74.97041,-6.1696725,96.30213,-11.97266,83.142136,-1.9184035,86.78048,-9.782853,98.63232,-6.685478,87.12732
Symbolism pt.2 - Electro-Light,1323000,0.13871181,0.006838232,172.265625,0.131302343,0.114062038,1.23E-06,0.019211365,3.11E-06,0.003077005,2687.762266,764949.5612,2594.372975,236056.9917,5578.057937,3808852.909,0.28047797,0.08223026,-122.4511,15761.206,74.09676,1361.901,-2.5374014,279.13962,11.199615,223.31432,5.2002134,113.58414,10.925661,141.60788,-3.0545323,89.43094,1.3261571,110.77544,-4.2625003,119.03237,6.849228,104.418755,2.2084491,99.508224,8.445696,106.63413,-7.4666314,154.10071,-8.068316,105.094185,-11.205689,74.56786,0.583519,66.841064,-0.3681065,79.47009,3.4776497,82.04514,-4.3878503,82.145065,0.92533654,62.94392
Ruby - Jim Yosef & Alex Skrindo,1323000,0.22404523,0.011711146,172.265625,0.109681784,0.09765169,-0.001164197,0.037785195,-0.001560868,0.009463185,2330.634308,1170519.08,2372.728363,368933.6204,4782.458581,5432337.61,0.38526815,0.08236689,-46.469078,10214.219,100.572334,2815.237,-4.0146804,453.75134,16.464724,189.57605,1.8522341,119.692505,3.3101702,88.6214,-0.76552135,98.602776,6.6673245,69.60818,-0.36776045,72.00857,4.470489,67.22423,-1.0719279,55.481422,3.5155835,68.25109,-4.286141,50.307392,1.5457739,46.24205,-6.3555593,49.77831,-0.5202828,42.94013,-3.9694843,43.0865,1.1206167,42.681313,-5.1837783,59.116917,-3.0191824,72.634155
Dreams - Lost Sky,1323000,0.19879107,0.00610075,143.5546875,0.069617536,0.064770935,7.89E-06,0.02798059,0.000351795,0.004635366,1812.123383,136237.2529,2299.055026,63863.57921,3975.300962,1094677.676,0.3343636,0.084951125,-77.11043,5999.4204,112.44178,187.10391,3.4639957,218.84267,20.85871,146.30443,-0.4997967,142.26538,8.083925,61.880962,-6.1754,51.65598,3.8250105,68.0392,-1.518526,115.4618,0.90869063,109.16399,-3.1557968,82.082756,1.457645,139.99487,-5.7659597,90.12335,2.3853047,51.053345,-5.6475506,107.840675,2.5771153,89.99569,-1.4797808,108.8341,1.2053862,41.869637,-2.7441812,61.348988,2.4051454,126.844475
So Funky - NIVIRO,1323000,0.30073133,0.012938132,129.1992188,0.143728647,0.123070723,1.32E-05,0.05548769,-0.000101459,0.021794127,3136.787472,506856.6607,2815.082276,147785.1149,6566.193628,1806931.225,0.48514187,0.08042571,15.801646,5531.5493,60.256367,705.30505,-4.014057,561.269,19.774822,407.24298,-4.061844,240.80122,3.8322513,176.07434,-2.7924047,122.66844,6.181771,96.61045,-4.960195,102.67138,4.8871574,73.81977,-2.1401117,59.844402,0.79338634,69.852486,-0.012494055,48.071503,6.838453,54.90093,2.9988945,64.308495,10.162348,58.288254,1.1225215,52.741455,4.9840465,58.05421,-2.2026644,52.133755,4.0269947,42.509735
Rush - Wubbaduck,1323000,0.32070056,0.013175339,103.359375,0.232536659,0.178463361,-1.47E-05,0.044462413,0.000142846,0.038726646,4075.798486,378003.5717,2975.828465,41002.54072,7783.282102,510302.7842,0.53119195,0.07472575,35.82456,2559.3982,16.480238,709.1265,-10.698947,579.9642,8.112966,317.3057,-7.4093165,285.3663,5.400921,280.27322,-2.706303,230.85556,5.480075,180.51144,-2.261124,198.22612,2.5608308,143.74294,-2.1897593,154.83072,1.9403944,80.65916,-4.669027,77.295715,-0.69922364,118.30024,-3.006319,119.46017,4.480768,113.57686,-2.1597831,100.66644,3.2079482,76.03448,-1.2172431,62.709934,5.6637535,51.149513
Ber Zer Ker - WATEVA,1323000,0.21460575,0.02378805,129.1992188,0.107018896,0.095565852,9.31E-06,0.0387142,2.55E-05,0.018862396,2400.449693,783503.1443,2394.452733,304151.8752,4974.511586,3744150.953,0.455481,0.08970083,-77.54676,11445.348,85.06287,1819.2926,-16.516792,453.37384,11.49887,278.83633,3.5698748,164.77885,8.535203,189.05974,-3.380386,239.41002,3.0240097,216.41183,-4.756894,141.96753,1.6044217,120.77548,-2.4809306,107.96788,1.4768264,104.729706,-3.463598,132.97006,2.1444333,114.13843,-0.79249996,134.57082,1.710871,94.903496,-4.861408,79.103355,-0.8711013,65.08267,-4.144144,68.34167,0.8569961,87.60248
Vertigo (Spitfya Remix) - Rob Gasser & Laura Brehm,1323000,0.21459824,0.009401546,172.265625,0.159688587,0.134188142,-1.53E-05,0.034072425,-0.00016686,0.009719057,3250.336326,607643.2427,2836.888841,64868.87837,6675.742966,1361774.656,0.3399566,0.09136527,-20.277763,2573.7588,50.311653,482.63052,-19.618149,352.84763,1.6319119,202.81177,-8.684054,334.5295,-1.8302692,219.82944,-6.1494966,135.44266,-7.795883,198.30669,-11.347148,109.64708,-7.1368036,114.47378,-12.489248,98.53024,-5.6374793,111.88592,-9.922125,120.28103,-3.9180202,148.0398,-11.92352,117.32157,-2.4122782,105.50498,-11.485985,125.32094,-3.5546353,91.46286,-9.633847,99.650375,-3.053891,72.18606
Animal (feat. Jex) - Debris & RudeLies,1323000,0.3184478,0.020349542,123.046875,0.112057445,0.099500574,-2.50E-05,0.061730973,-0.000788414,0.029360257,3008.748658,1051890.536,2869.971323,233811.5284,6501.710685,3078009.101,0.5224341,0.09814587,-34.178135,10682.82,52.95038,1480.148,6.2805233,818.5064,19.448042,333.6811,7.242664,259.8845,12.82365,247.88525,1.5702803,150.70526,9.244357,156.90462,3.357909,145.43997,6.948879,106.20155,0.4206027,107.50694,6.748415,81.41659,-0.33362025,73.76883,6.0787115,70.95151,-1.1901046,63.04088,2.308944,55.467667,-1.0673945,75.24486,3.2682,59.293404,-1.6513524,55.080986,2.53265,43.718624
Power - ELPORT x VYMVN,1323000,0.29419696,0.010148626,129.1992188,0.124328798,0.108871148,-1.11E-05,0.05618685,-2.44E-05,0.017068228,2787.865725,782605.4148,2699.270948,311408.238,5982.438825,3543717.707,0.5079413,0.07470552,3.8500545,7277.872,75.03106,1093.2686,-4.947162,365.6894,14.505932,200.35909,0.65165746,128.29303,7.4724054,93.727776,2.7486851,89.33211,7.284044,82.69163,2.3475258,72.10741,10.555736,67.702995,-0.028713686,63.47233,8.199994,55.389355,1.2449361,42.7184,2.2413654,41.773968,-1.0122164,32.521534,1.7406771,25.835783,-1.9390898,22.209509,2.7608228,29.677425,-2.3388648,29.955853,3.061826,31.516762
Invisible - Julius Dreisig & Zeus X Crona,1323000,0.26296514,0.010882909,161.4990234,0.115603175,0.102239081,-6.27E-06,0.05295934,3.52E-05,0.012753976,2383.269731,1152658.933,2223.257668,729902.8069,4880.837153,5239221.95,0.38578555,0.08769308,-45.132236,17832.064,91.418594,2845.1301,-8.606855,460.34872,16.719925,392.97678,0.78040135,105.625,9.357329,188.8338,-1.884662,145.6404,5.263797,194.76491,-3.3861206,117.690765,-0.6418491,115.07368,-4.8097463,69.62112,-0.6086539,151.46443,-3.3426216,150.42645,2.1591477,174.98897,-0.96217656,104.38606,4.6693535,112.6212,-2.673785,103.605515,5.22626,89.132675,-0.42081293,48.484264,2.9913406,67.77808
With You - Marin Hoxha & Chris Linton,1323000,0.20109187,0.006932504,135.9991776,0.103362812,0.092678941,-2.07E-06,0.027820079,-0.000164924,0.008367374,1957.642742,532404.3663,1987.396537,439375.2069,3849.264224,2954040.675,0.35955432,0.08342444,-67.58146,8339.428,115.83993,1050.8223,-28.88599,1062.8356,12.351966,509.4879,2.8150885,182.04263,3.429504,207.4816,-6.8546667,277.67297,1.1365887,296.55508,-5.9537616,96.35208,1.6097025,165.05565,-3.6957955,71.32928,2.7512548,116.398186,-8.371559,198.3809,-1.9445064,159.5655,1.2227814,59.273705,1.6370915,93.6551,-4.088644,96.71518,0.36295378,117.16218,-2.26815,69.514565,-2.380834,74.6134
Biscuit - Raven & Kreyn,1323000,0.27590677,0.021028003,129.1992188,0.114082389,0.101067597,4.91E-05,0.051389437,0.000481379,0.029131673,2563.318685,1443803.37,2482.792443,462557.4303,5422.475544,4975590.473,0.50361866,0.0862355,-74.11326,11762.0205,70.504944,2143.2705,-7.765894,730.7373,21.88593,652.3719,0.84829265,175.75262,15.432681,164.17325,11.207258,156.86244,11.739012,121.31741,3.9656544,123.63978,12.751649,88.19775,2.229894,90.45151,6.890812,69.31665,2.701192,85.82951,5.364258,62.1968,2.25691,67.64406,5.930745,63.753326,-0.71787256,74.83379,1.4555421,78.40267,-1.1573522,48.72746,4.0237117,62.459747
Fast Lane - NIVIRO ft. PollyAnna,1323000,0.2392444,0.018912483,129.1992188,0.102988662,0.092381998,4.78E-05,0.0395064,0.00013076,0.019477336,2626.246664,1486825.454,2603.372264,562700.0793,5572.770469,5884598.507,0.39892712,0.09761756,-84.81114,11933.344,77.48535,1615.5775,19.492296,1115.8744,31.587662,356.03632,0.19014926,270.12262,8.110058,212.82663,6.3221216,146.72226,2.9487886,188.91367,4.281591,173.89066,-3.0381885,177.30536,-2.3853614,109.34317,4.592621,96.86576,0.23333041,98.03922,3.7493775,78.62723,-6.550119,97.10479,1.5310686,100.33843,-3.2799342,117.533875,3.178211,100.82336,4.3670864,75.98152,4.4540715,97.35673
Light It Up (feat. Jex) - Robin Hustin x TobiMorrow,1323000,0.27033508,0.01413728,129.1992188,0.128831444,0.112233903,3.53E-06,0.056966487,-1.11E-05,0.011878109,2666.686362,1300950.495,2604.228687,343757.2799,5458.754492,4929263.252,0.3935654,0.08437118,-39.150684,16939.633,84.067665,1616.6342,-3.5569408,486.54745,16.518854,243.44974,10.161205,166.75902,0.28641927,170.7045,2.8309326,96.3063,2.376026,86.75141,0.46573532,86.02319,4.878827,80.224976,-1.4195787,69.826385,2.7441666,68.62898,-1.9834963,49.68782,7.241294,69.18454,-0.123753786,61.627865,5.8243995,67.874985,1.387209,53.162045,6.8444786,38.643024,0.7726807,49.352734,3.1648865,62.506035
Ping Pong Party - WATEVA,1323000,0.179776,0.019350119,123.046875,0.122418745,0.107432396,-3.43E-05,0.022047875,6.52E-05,0.019619368,2784.945649,1358124.253,2603.538958,318235.0404,5775.44841,4927990.724,0.43434396,0.09675636,-117.081436,9294.407,65.75589,1826.5743,-0.521956,959.7943,12.724029,639.6221,-4.7154913,577.0173,4.854328,383.21228,-3.7414196,443.52396,5.4368944,202.29758,-1.458963,212.01414,3.6887593,203.85326,-3.2427828,125.80773,3.8623338,223.74673,-8.073891,101.334015,1.2319224,145.2768,-4.8157606,126.177536,-0.8260039,93.65259,-1.4940345,80.73235,-1.268948,102.51964,-2.6362405,100.552826,1.4504327,126.22357
Feel So Good - 3rd Prototype,1323000,0.16781136,0.005334241,129.1992188,0.125661376,0.109870594,9.08E-07,0.018642176,-0.000140991,0.005457551,2924.80341,577110.3589,2878.749866,133849.1248,6455.227633,2281479.704,0.40979728,0.08409613,-50.60377,7951.8257,72.46125,711.9073,6.8230214,188.64705,8.315574,168.30711,-3.174563,111.037415,7.778898,82.85427,-8.129367,129.54605,0.7570478,107.70308,-9.864961,115.85589,-3.066704,115.76045,-7.3303323,96.06517,-1.1245325,75.69796,-5.6314616,69.2935,-2.1415985,63.86969,-8.022323,65.53768,-2.6873035,48.017506,-7.017034,35.814903,-0.13141951,33.625744,-6.566074,40.847233,-2.520252,42.208305
Reflections - Deflo & Lliam Taylor,1323000,0.16708337,0.007233325,117.4538352,0.103454271,0.092751485,-5.59E-06,0.021402147,2.81E-06,0.005345268,2275.112157,773892.4457,2280.238288,285029.0953,4739.271342,3176762.036,0.33563662,0.08715399,-86.888115,6053.584,92.23322,1306.3706,-18.318502,576.45746,17.287504,308.19635,-4.3456,222.65576,5.8786516,141.09477,-10.470097,290.11432,-1.2700689,133.27112,-13.510678,142.38232,-4.414741,129.73894,-15.364795,147.92369,-3.2840958,111.89029,-10.704612,135.36366,-4.558622,114.89451,-6.781397,82.844406,-4.7088885,92.386665,-8.682214,94.73318,-1.0868155,76.11557,-4.13995,72.53853,-3.133568,81.03279
Limbo (feat. ELI¨ªTT) - Floatinurboat,1323000,0.11773347,0.001464014,143.5546875,0.049605442,0.047144742,2.71E-06,0.011032204,9.71E-07,0.001311169,1239.068497,676037.3214,1700.443929,850297.6888,2347.648304,4156487.558,0.29526827,0.086735696,-213.22414,7775.3647,170.67267,2169.39,7.844879,519.5253,-5.4906197,308.77814,18.575466,179.40897,-6.163759,133.85785,-6.3648467,138.74454,-12.363422,115.30994,-14.871288,84.186,-3.8300664,125.51418,-12.724111,120.48121,2.1494892,89.793526,-5.6044335,54.9005,-8.296555,70.368164,-10.403316,85.387985,-12.780178,64.22999,-10.360046,77.50153,1.0753564,97.64077,0.6876805,51.411667,-1.9133607,50.079773
Cover It Up - Kasger,1323000,0.25460085,0.018317446,172.265625,0.126665155,0.110621093,-0.00151673,0.05198401,-0.00194254,0.014218348,2905.864352,772471.215,2658.594428,308493.7482,5899.835158,3585606.619,0.36192694,0.08946428,-24.271297,6190.2554,68.75396,1169.0656,-7.960738,759.68365,18.574327,252.81096,-5.4340386,135.159,-4.6150465,213.2603,-5.2212973,140.76111,-7.0773525,153.40533,-12.099859,132.36427,-5.522047,70.195206,-15.791145,113.88982,-3.160448,87.05144,-9.493836,98.86008,-4.501024,83.39228,-8.247667,69.368324,-2.1931043,71.433914,-6.2264986,103.26112,-0.40540043,95.18302,-5.968474,77.71619,-1.4718996,85.5771
Beyond (feat. Omri) - Mendum,1323000,0.13055247,0.002372253,95.703125,0.069049887,0.064282,-5.37E-06,0.016294032,7.44E-07,0.00130212,2020.164554,1544126.39,2116.433518,733816.6162,4266.953365,6834334.213,0.43136838,0.08521679,-152.54002,5768.1274,123.26877,3164.1924,-4.7515025,1066.3711,10.99893,212.74644,-1.692829,118.4602,10.085037,158.63081,-8.642365,295.23303,3.3803306,95.32168,-6.7422266,54.932217,3.9423156,71.62774,1.5874367,59.79984,4.547529,48.66837,-5.544538,53.300842,5.153088,71.4065,0.9547907,70.50704,2.0509462,56.602917,0.48603666,55.14926,4.3868403,61.603764,3.579184,49.02397,5.3864093,40.822697
Muffin - Raven & Kreyn,1323000,0.32304433,0.009650907,129.1992188,0.083855631,0.076823864,-0.00051409,0.085350685,-0.001146221,0.008709789,2345.105128,526052.8218,2561.127185,260503.1908,5269.926467,2885506.134,0.4341191,0.08334834,-14.000429,4115.8896,89.01278,1246.9355,-1.9329599,284.61392,23.373037,201.93417,6.5667834,142.50023,14.08161,141.64217,5.7214923,113.30444,13.053078,85.49146,0.9083292,74.52367,2.6026106,58.593494,1.3081552,67.38507,5.3293247,44.570686,0.002567917,49.679546,4.472999,53.193935,-0.94543475,47.534985,3.9380865,47.560608,-0.25263202,41.382675,0.7521281,54.153645,-4.37161,39.558727,1.6262352,45.37951
Promise Me (feat. Jessie Chambers) - Nurko & Last Heroes,1323000,0.11024744,0.003767837,80.74951172,0.054460318,0.051494391,-1.59E-06,0.010930019,-5.34E-06,0.001573905,1322.090599,321646.9669,1667.285333,464124.9613,2497.851563,2125711.403,0.3449606,0.087101795,-182.09023,12460.664,144.02951,1634.5542,-6.940705,489.93326,0.6837192,353.16577,1.3781939,406.70618,-4.731247,318.84464,-5.562833,187.03455,-4.8897734,157.30055,-7.617316,66.47316,-0.04530396,71.84778,-7.0365925,80.44864,-3.1445887,50.760715,-9.128171,43.825104,-6.310866,84.802124,-7.785037,48.730965,-4.884541,50.35136,-4.333608,34.111877,-2.3661237,41.67066,-3.9486737,71.109024,-0.55484384,46.399967
Running - Sekai,1323000,0.26808,0.01333259,107.6660156,0.104362056,0.093470617,-1.27E-05,0.05780871,-0.000147692,0.009913327,2703.837235,513017.8632,2667.491199,218711.5666,5928.893315,2018233.882,0.42204648,0.08059595,-21.71823,7998.205,73.090355,576.7662,0.15624565,353.0591,28.52366,233.29721,2.22387,247.34827,7.8881884,209.49863,-6.6472054,118.25908,7.308755,119.45715,-5.712809,139.57378,3.9396145,100.42265,-2.8023994,96.96395,2.2929995,110.39017,-3.497209,109.12227,-3.258576,125.51077,-2.5664985,103.77193,1.9193975,64.843094,-5.230283,81.77118,4.818061,44.333336,-3.7756069,39.517105,2.4019446,48.91578
Until I Die (feat. joegarratt) - Tom Wilson,1323000,0.18616517,0.020162763,161.4990234,0.059729403,0.056161801,-6.37E-05,0.036556587,-0.000133238,0.010110492,1762.303458,1384322.981,2024.635514,1044200.794,3894.61395,6533917.054,0.35186553,0.0972459,-174.00755,22390.111,92.82935,1825.6823,28.859852,1615.6243,30.47962,513.76514,7.811936,365.32278,10.656478,152.17125,-2.2602754,128.48604,-1.4082373,113.47475,-5.587362,110.958046,-2.9674227,118.72685,-3.6940691,80.80998,1.4368147,48.868317,-4.7448483,70.3669,-2.195578,60.287056,-2.5543714,76.30911,-2.8840811,62.66977,-4.5171547,74.80037,4.4909835,57.461155,-1.3909456,58.8452,-0.52547526,41.413082
Supersonic - Rob Gasser,1323000,0.209149,0.019055014,112.3471467,0.136558579,0.117910333,-5.72E-06,0.035549127,8.25E-05,0.013936184,2857.414102,853107.4162,2557.857074,572100.0415,5957.243144,4216588.772,0.37870896,0.088692255,-53.46295,12734.887,65.98124,1029.8427,-23.502731,1215.3959,-3.5811317,264.02884,-12.591351,290.49496,-7.190431,262.54135,-10.328211,131.6613,-7.6067743,155.02515,-8.270014,174.72769,-3.1199884,151.17567,-11.709161,145.96574,-5.4282975,149.48009,-10.842746,120.65414,-4.3489804,94.424065,-12.265966,86.34512,-6.793454,103.28834,-6.9283495,85.19267,-1.5186217,66.65645,-6.0553193,51.75365,1.7863709,73.671585
Our Dive - Weero & Mitte,1323000,0.19460665,0.01998018,123.046875,0.145491308,0.124323587,-1.29E-05,0.034982443,-0.000233386,0.010849135,3344.752912,763778.1362,3058.108615,55979.50099,7207.752249,1250121.69,0.46548805,0.087062344,-60.36819,4102.29,57.22932,896.3864,14.263892,430.53284,8.999629,251.23984,-1.7739106,216.47073,13.261538,121.0297,2.9048228,130.6481,7.1121087,126.30167,-1.6563536,95.251434,5.1408863,72.75424,-0.76088023,75.229904,2.563979,53.00053,-1.691385,50.517994,2.8744357,65.25618,0.50993747,67.18876,4.810424,57.781105,-3.3371887,57.576443,5.3674445,58.851997,-0.30543944,62.64082,8.641496,57.206547
Without You - Valcos & Chris Linton,1323000,0.21655907,0.007586608,143.5546875,0.060102041,0.056489786,-3.05E-06,0.03214048,0.000185221,0.008500537,1416.437343,680478.618,1774.788828,457295.6593,2806.233031,3513419.33,0.40846366,0.08150169,-105.30998,6409.182,144.67633,2068.2542,1.3119135,465.3458,20.73986,251.66682,5.7779546,198.18776,6.456889,113.569855,3.8935313,103.85722,9.542508,111.221436,-0.59099954,79.12895,9.992846,77.23683,1.4255532,62.374916,2.9612436,62.812233,1.5554702,69.1613,0.47995052,51.019146,-0.77193534,49.173523,0.85920656,49.676605,-2.4831488,36.897633,3.7507083,37.75285,-5.599837,44.547703,-4.1154084,39.27131
"Waiting (feat. Lox Chatterbox, BLVKSTN & Salvo) - Unknown Brain",1323000,0.27641484,0.015510335,103.359375,0.107417989,0.095879365,2.20E-06,0.06408114,1.12E-05,0.014221096,2383.749112,789297.1069,2277.77849,313806.2759,4800.862637,3544397.447,0.29785314,0.09566751,-79.67162,9023.86,68.50759,2173.5005,-28.515816,1401.4313,2.1671793,771.45886,-21.770233,722.2966,1.6715931,508.3717,-4.352781,352.27924,9.260694,366.72546,0.65815514,273.25812,-0.711481,274.247,-14.905738,255.22247,-5.578785,222.27975,-1.6577498,218.45949,11.589401,133.32292,3.853115,138.1784,8.84483,122.65606,3.4619644,141.78624,1.069067,138.57664,-6.0705214,103.681755,-2.6522865,213.45337
